2026-05-05 00:00:22.512 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Running auto-complete for ACTIVE reservations: count=1
2026-05-05 12:55:27.573 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отмена брони: reservationId=1, email=user@test.com
2026-05-05 12:55:27.575 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отправляем событие CANCELLED в account-service: reservationId=1, refundPercent=30, operationId=reservation-1-cancelled
2026-05-05 12:55:27.575 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Parking spot occupancy refreshed: spotId=7, occupied=true
2026-05-05 12:55:27.576 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Бронь отменена: reservationId=1, refundPercent=30, refundAmount=120.00
2026-05-05 12:55:27.580 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Активация брони: reservationId=7, email=user@test.com
2026-05-05 12:55:27.591 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Подтверждение брони: reservationId=6, email=user@test.com
2026-05-05 12:55:27.591 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отправляем событие EXPIRED в account-service: reservationId=6, operationId=reservation-6-expired
2026-05-05 12:55:27.593 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Parking spot occupancy refreshed: spotId=12, occupied=false
2026-05-05 12:55:27.593 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - HOLD истёк: reservationId=6
2026-05-05 12:55:27.599 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отмена брони: reservationId=2, email=user@test.com
2026-05-05 12:55:27.599 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отправляем событие CANCELLED в account-service: reservationId=2, refundPercent=80, operationId=reservation-2-cancelled
2026-05-05 12:55:27.599 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Parking spot occupancy refreshed: spotId=8, occupied=false
2026-05-05 12:55:27.599 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Бронь отменена: reservationId=2, refundPercent=80, refundAmount=320.00
2026-05-05 12:55:27.607 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отмена брони: reservationId=5, email=user@test.com
2026-05-05 12:55:27.607 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Отправляем событие NO_SHOW в account-service: reservationId=5, operationId=reservation-5-no-show
2026-05-05 12:55:27.610 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Parking spot occupancy refreshed: spotId=11, occupied=false
2026-05-05 12:55:27.610 [Test worker] INFO  r.w.p.s.ReservationService [requestId=] - Reservation moved to NO_SHOW: reservationId=5, refundPercent=0, refundAmount=0.00
